Date,Store,Product,Demand,price,promo,weekday,month
22-01-2022,store_9,item_26,35,35.41,0,5,1
23-01-2022,store_9,item_26,39,35.41,0,6,1
24-01-2022,store_9,item_26,48,35.41,0,0,1
25-01-2022,store_9,item_26,48,35.41,0,1,1
26-01-2022,store_9,item_26,81,28.33,1,2,1
27-01-2022,store_9,item_26,46,35.41,0,3,1
28-01-2022,store_9,item_26,42,35.41,0,4,1
29-01-2022,store_9,item_26,38,35.41,0,5,1
30-01-2022,store_9,item_26,40,35.41,0,6,1
31-01-2022,store_9,item_26,45,35.41,0,0,1
01-01-2023,store_9,item_26,36,35.41,0,6,1
02-01-2023,store_9,item_26,39,35.41,0,0,1
03-01-2023,store_9,item_26,44,35.41,0,1,1
04-01-2023,store_9,item_26,51,35.41,0,2,1
05-01-2023,store_9,item_26,46,35.41,0,3,1
06-01-2023,store_9,item_26,41,35.41,0,4,1
07-01-2023,store_9,item_26,37,35.41,0,5,1
08-01-2023,store_9,item_26,33,35.41,0,6,1
09-01-2023,store_9,item_26,38,35.41,0,0,1
10-01-2023,store_9,item_26,48,35.41,0,1,1
11-01-2023,store_9,item_26,76,28.33,1,2,1
12-01-2023,store_9,item_26,68,28.33,1,3,1
13-01-2023,store_9,item_26,43,35.41,0,4,1
14-01-2023,store_9,item_26,34,35.41,0,5,1
15-01-2023,store_9,item_26,33,35.41,0,6,1
16-01-2023,store_9,item_26,44,35.41,0,0,1
17-01-2023,store_9,item_26,51,35.41,0,1,1
18-01-2023,store_9,item_26,79,28.33,1,2,1
19-01-2023,store_9,item_26,50,35.41,0,3,1
20-01-2023,store_9,item_26,40,35.41,0,4,1
21-01-2023,store_9,item_26,37,35.41,0,5,1
22-01-2023,store_9,item_26,40,35.41,0,6,1
23-01-2023,store_9,item_26,47,35.41,0,0,1
24-01-2023,store_9,item_26,55,35.41,0,1,1
25-01-2023,store_9,item_26,58,35.41,0,2,1
26-01-2023,store_9,item_26,51,35.41,0,3,1
27-01-2023,store_9,item_26,38,35.41,0,4,1
28-01-2023,store_9,item_26,28,35.41,0,5,1
29-01-2023,store_9,item_26,40,35.41,0,6,1
30-01-2023,store_9,item_26,50,35.41,0,0,1
31-01-2023,store_9,item_26,46,35.41,0,1,1
01-01-2019,store_9,item_27,43,37.01,0,1,1
02-01-2019,store_9,item_27,37,37.01,0,2,1
03-01-2019,store_9,item_27,40,37.01,0,3,1
04-01-2019,store_9,item_27,29,37.01,0,4,1
05-01-2019,store_9,item_27,28,37.01,0,5,1
06-01-2019,store_9,item_27,33,37.01,0,6,1
07-01-2019,store_9,item_27,51,29.61,1,0,1
08-01-2019,store_9,item_27,44,37.01,0,1,1
09-01-2019,store_9,item_27,43,37.01,0,2,1
10-01-2019,store_9,item_27,58,29.61,1,3,1
11-01-2019,store_9,item_27,35,37.01,0,4,1
12-01-2019,store_9,item_27,27,37.01,0,5,1
13-01-2019,store_9,item_27,33,37.01,0,6,1
14-01-2019,store_9,item_27,32,37.01,0,0,1
15-01-2019,store_9,item_27,40,37.01,0,1,1
16-01-2019,store_9,item_27,49,37.01,0,2,1
17-01-2019,store_9,item_27,42,37.01,0,3,1
18-01-2019,store_9,item_27,38,37.01,0,4,1
19-01-2019,store_9,item_27,30,37.01,0,5,1
20-01-2019,store_9,item_27,36,37.01,0,6,1
21-01-2019,store_9,item_27,41,37.01,0,0,1
22-01-2019,store_9,item_27,44,37.01,0,1,1
23-01-2019,store_9,item_27,52,37.01,0,2,1
24-01-2019,store_9,item_27,64,29.61,1,3,1
25-01-2019,store_9,item_27,35,37.01,0,4,1
26-01-2019,store_9,item_27,32,37.01,0,5,1
27-01-2019,store_9,item_27,36,37.01,0,6,1
28-01-2019,store_9,item_27,40,37.01,0,0,1
29-01-2019,store_9,item_27,46,37.01,0,1,1
30-01-2019,store_9,item_27,51,37.01,0,2,1
31-01-2019,store_9,item_27,44,37.01,0,3,1
01-01-2020,store_9,item_27,43,37.01,0,2,1
02-01-2020,store_9,item_27,40,37.01,0,3,1
03-01-2020,store_9,item_27,38,37.01,0,4,1
04-01-2020,store_9,item_27,36,37.01,0,5,1
05-01-2020,store_9,item_27,33,37.01,0,6,1
06-01-2020,store_9,item_27,37,37.01,0,0,1
07-01-2020,store_9,item_27,48,37.01,0,1,1
08-01-2020,store_9,item_27,47,37.01,0,2,1
09-01-2020,store_9,item_27,42,37.01,0,3,1
10-01-2020,store_9,item_27,34,37.01,0,4,1
11-01-2020,store_9,item_27,31,37.01,0,5,1
12-01-2020,store_9,item_27,33,37.01,0,6,1
13-01-2020,store_9,item_27,34,37.01,0,0,1
14-01-2020,store_9,item_27,45,37.01,0,1,1
15-01-2020,store_9,item_27,45,37.01,0,2,1
16-01-2020,store_9,item_27,44,37.01,0,3,1
17-01-2020,store_9,item_27,34,37.01,0,4,1
18-01-2020,store_9,item_27,40,37.01,0,5,1
19-01-2020,store_9,item_27,32,37.01,0,6,1
20-01-2020,store_9,item_27,41,37.01,0,0,1
21-01-2020,store_9,item_27,48,37.01,0,1,1
22-01-2020,store_9,item_27,45,37.01,0,2,1
23-01-2020,store_9,item_27,47,37.01,0,3,1
24-01-2020,store_9,item_27,34,37.01,0,4,1
25-01-2020,store_9,item_27,33,37.01,0,5,1
26-01-2020,store_9,item_27,33,37.01,0,6,1
27-01-2020,store_9,item_27,40,37.01,0,0,1
28-01-2020,store_9,item_27,49,37.01,0,1,1
29-01-2020,store_9,item_27,55,37.01,0,2,1
30-01-2020,store_9,item_27,52,37.01,0,3,1
31-01-2020,store_9,item_27,37,37.01,0,4,1
01-01-2021,store_9,item_27,39,37.01,0,4,1
02-01-2021,store_9,item_27,34,37.01,0,5,1
03-01-2021,store_9,item_27,25,37.01,0,6,1
04-01-2021,store_9,item_27,38,37.01,0,0,1
05-01-2021,store_9,item_27,47,37.01,0,1,1
06-01-2021,store_9,item_27,47,37.01,0,2,1
07-01-2021,store_9,item_27,48,37.01,0,3,1
08-01-2021,store_9,item_27,36,37.01,0,4,1
09-01-2021,store_9,item_27,28,37.01,0,5,1
10-01-2021,store_9,item_27,37,37.01,0,6,1
11-01-2021,store_9,item_27,44,37.01,0,0,1
12-01-2021,store_9,item_27,45,37.01,0,1,1
13-01-2021,store_9,item_27,49,37.01,0,2,1
14-01-2021,store_9,item_27,48,37.01,0,3,1
15-01-2021,store_9,item_27,38,37.01,0,4,1
16-01-2021,store_9,item_27,33,37.01,0,5,1
17-01-2021,store_9,item_27,37,37.01,0,6,1
18-01-2021,store_9,item_27,40,37.01,0,0,1
19-01-2021,store_9,item_27,46,37.01,0,1,1
20-01-2021,store_9,item_27,48,37.01,0,2,1
21-01-2021,store_9,item_27,47,37.01,0,3,1
22-01-2021,store_9,item_27,38,37.01,0,4,1
23-01-2021,store_9,item_27,32,37.01,0,5,1
24-01-2021,store_9,item_27,34,37.01,0,6,1
25-01-2021,store_9,item_27,42,37.01,0,0,1
26-01-2021,store_9,item_27,52,37.01,0,1,1
27-01-2021,store_9,item_27,76,29.61,1,2,1
28-01-2021,store_9,item_27,40,37.01,0,3,1
29-01-2021,store_9,item_27,41,37.01,0,4,1
30-01-2021,store_9,item_27,34,37.01,0,5,1
31-01-2021,store_9,item_27,41,37.01,0,6,1
01-01-2022,store_9,item_27,32,37.01,0,5,1
02-01-2022,store_9,item_27,31,37.01,0,6,1
03-01-2022,store_9,item_27,44,37.01,0,0,1
04-01-2022,store_9,item_27,49,37.01,0,1,1
05-01-2022,store_9,item_27,52,37.01,0,2,1
06-01-2022,store_9,item_27,46,37.01,0,3,1
07-01-2022,store_9,item_27,36,37.01,0,4,1
08-01-2022,store_9,item_27,37,37.01,0,5,1
09-01-2022,store_9,item_27,35,37.01,0,6,1
10-01-2022,store_9,item_27,40,37.01,0,0,1
11-01-2022,store_9,item_27,51,37.01,0,1,1
12-01-2022,store_9,item_27,56,37.01,0,2,1
13-01-2022,store_9,item_27,56,37.01,0,3,1
14-01-2022,store_9,item_27,43,37.01,0,4,1
15-01-2022,store_9,item_27,33,37.01,0,5,1
16-01-2022,store_9,item_27,37,37.01,0,6,1
17-01-2022,store_9,item_27,66,29.61,1,0,1
18-01-2022,store_9,item_27,74,29.61,1,1,1
19-01-2022,store_9,item_27,56,37.01,0,2,1
20-01-2022,store_9,item_27,45,37.01,0,3,1
21-01-2022,store_9,item_27,61,29.61,1,4,1
22-01-2022,store_9,item_27,37,37.01,0,5,1
23-01-2022,store_9,item_27,40,37.01,0,6,1
24-01-2022,store_9,item_27,45,37.01,0,0,1
25-01-2022,store_9,item_27,49,37.01,0,1,1
26-01-2022,store_9,item_27,55,37.01,0,2,1
27-01-2022,store_9,item_27,79,29.61,1,3,1
28-01-2022,store_9,item_27,44,37.01,0,4,1
29-01-2022,store_9,item_27,39,37.01,0,5,1
30-01-2022,store_9,item_27,40,37.01,0,6,1
31-01-2022,store_9,item_27,49,37.01,0,0,1
01-01-2023,store_9,item_27,35,37.01,0,6,1
02-01-2023,store_9,item_27,44,37.01,0,0,1
03-01-2023,store_9,item_27,48,37.01,0,1,1
04-01-2023,store_9,item_27,56,37.01,0,2,1
05-01-2023,store_9,item_27,47,37.01,0,3,1
06-01-2023,store_9,item_27,39,37.01,0,4,1
07-01-2023,store_9,item_27,40,37.01,0,5,1
08-01-2023,store_9,item_27,37,37.01,0,6,1
09-01-2023,store_9,item_27,41,37.01,0,0,1
10-01-2023,store_9,item_27,54,37.01,0,1,1
11-01-2023,store_9,item_27,53,37.01,0,2,1
12-01-2023,store_9,item_27,46,37.01,0,3,1
13-01-2023,store_9,item_27,41,37.01,0,4,1
14-01-2023,store_9,item_27,52,29.61,1,5,1
15-01-2023,store_9,item_27,40,37.01,0,6,1
16-01-2023,store_9,item_27,46,37.01,0,0,1
17-01-2023,store_9,item_27,54,37.01,0,1,1
18-01-2023,store_9,item_27,53,37.01,0,2,1
19-01-2023,store_9,item_27,46,37.01,0,3,1
20-01-2023,store_9,item_27,44,37.01,0,4,1
21-01-2023,store_9,item_27,36,37.01,0,5,1
22-01-2023,store_9,item_27,39,37.01,0,6,1
23-01-2023,store_9,item_27,51,37.01,0,0,1
24-01-2023,store_9,item_27,54,37.01,0,1,1
25-01-2023,store_9,item_27,59,37.01,0,2,1
26-01-2023,store_9,item_27,56,37.01,0,3,1
27-01-2023,store_9,item_27,40,37.01,0,4,1
28-01-2023,store_9,item_27,44,37.01,0,5,1
29-01-2023,store_9,item_27,40,37.01,0,6,1
30-01-2023,store_9,item_27,49,37.01,0,0,1
31-01-2023,store_9,item_27,55,37.01,0,1,1
01-01-2019,store_9,item_28,12,47.53,0,1,1
02-01-2019,store_9,item_28,11,47.53,0,2,1
03-01-2019,store_9,item_28,15,47.53,0,3,1
04-01-2019,store_9,item_28,13,47.53,0,4,1
05-01-2019,store_9,item_28,14,38.02,1,5,1
06-01-2019,store_9,item_28,12,47.53,0,6,1
07-01-2019,store_9,item_28,20,38.02,1,0,1
08-01-2019,store_9,item_28,24,47.53,0,1,1
09-01-2019,store_9,item_28,16,47.53,0,2,1
10-01-2019,store_9,item_28,16,47.53,0,3,1
11-01-2019,store_9,item_28,13,47.53,0,4,1
12-01-2019,store_9,item_28,12,47.53,0,5,1
13-01-2019,store_9,item_28,11,47.53,0,6,1
14-01-2019,store_9,item_28,10,47.53,0,0,1
15-01-2019,store_9,item_28,16,47.53,0,1,1
16-01-2019,store_9,item_28,18,47.53,0,2,1
17-01-2019,store_9,item_28,7,47.53,0,3,1
18-01-2019,store_9,item_28,9,47.53,0,4,1
19-01-2019,store_9,item_28,15,47.53,0,5,1
20-01-2019,store_9,item_28,13,47.53,0,6,1
21-01-2019,store_9,item_28,13,47.53,0,0,1
22-01-2019,store_9,item_28,20,47.53,0,1,1
23-01-2019,store_9,item_28,16,47.53,0,2,1
24-01-2019,store_9,item_28,21,47.53,0,3,1
25-01-2019,store_9,item_28,10,47.53,0,4,1
26-01-2019,store_9,item_28,8,47.53,0,5,1
27-01-2019,store_9,item_28,6,47.53,0,6,1
28-01-2019,store_9,item_28,24,38.02,1,0,1
29-01-2019,store_9,item_28,26,38.02,1,1,1
30-01-2019,store_9,item_28,24,38.02,1,2,1
31-01-2019,store_9,item_28,15,47.53,0,3,1
01-01-2020,store_9,item_28,18,47.53,0,2,1
02-01-2020,store_9,item_28,12,47.53,0,3,1
03-01-2020,store_9,item_28,14,47.53,0,4,1
04-01-2020,store_9,item_28,10,47.53,0,5,1
05-01-2020,store_9,item_28,11,47.53,0,6,1
06-01-2020,store_9,item_28,13,47.53,0,0,1
07-01-2020,store_9,item_28,11,47.53,0,1,1
08-01-2020,store_9,item_28,16,47.53,0,2,1
09-01-2020,store_9,item_28,15,47.53,0,3,1
10-01-2020,store_9,item_28,12,47.53,0,4,1
11-01-2020,store_9,item_28,10,47.53,0,5,1
12-01-2020,store_9,item_28,16,47.53,0,6,1
13-01-2020,store_9,item_28,13,47.53,0,0,1
14-01-2020,store_9,item_28,17,47.53,0,1,1
15-01-2020,store_9,item_28,19,47.53,0,2,1
16-01-2020,store_9,item_28,17,47.53,0,3,1
17-01-2020,store_9,item_28,17,47.53,0,4,1
18-01-2020,store_9,item_28,13,47.53,0,5,1
19-01-2020,store_9,item_28,16,38.02,1,6,1
20-01-2020,store_9,item_28,15,47.53,0,0,1
21-01-2020,store_9,item_28,28,38.02,1,1,1
22-01-2020,store_9,item_28,19,47.53,0,2,1
23-01-2020,store_9,item_28,16,47.53,0,3,1
24-01-2020,store_9,item_28,10,47.53,0,4,1
25-01-2020,store_9,item_28,19,38.02,1,5,1
26-01-2020,store_9,item_28,10,47.53,0,6,1
27-01-2020,store_9,item_28,12,47.53,0,0,1
28-01-2020,store_9,item_28,21,47.53,0,1,1
29-01-2020,store_9,item_28,20,47.53,0,2,1
30-01-2020,store_9,item_28,18,47.53,0,3,1
31-01-2020,store_9,item_28,10,47.53,0,4,1
01-01-2021,store_9,item_28,13,47.53,0,4,1
02-01-2021,store_9,item_28,5,47.53,0,5,1
03-01-2021,store_9,item_28,19,47.53,0,6,1
04-01-2021,store_9,item_28,14,47.53,0,0,1
05-01-2021,store_9,item_28,21,47.53,0,1,1
06-01-2021,store_9,item_28,14,47.53,0,2,1
07-01-2021,store_9,item_28,16,47.53,0,3,1
08-01-2021,store_9,item_28,12,47.53,0,4,1
09-01-2021,store_9,item_28,8,47.53,0,5,1
10-01-2021,store_9,item_28,17,47.53,0,6,1
11-01-2021,store_9,item_28,12,47.53,0,0,1
12-01-2021,store_9,item_28,21,47.53,0,1,1
13-01-2021,store_9,item_28,20,47.53,0,2,1
14-01-2021,store_9,item_28,21,47.53,0,3,1
15-01-2021,store_9,item_28,15,47.53,0,4,1
16-01-2021,store_9,item_28,13,47.53,0,5,1
17-01-2021,store_9,item_28,18,47.53,0,6,1
18-01-2021,store_9,item_28,17,47.53,0,0,1
19-01-2021,store_9,item_28,14,47.53,0,1,1
20-01-2021,store_9,item_28,23,47.53,0,2,1
21-01-2021,store_9,item_28,19,47.53,0,3,1
22-01-2021,store_9,item_28,16,47.53,0,4,1
23-01-2021,store_9,item_28,27,38.02,1,5,1
24-01-2021,store_9,item_28,15,47.53,0,6,1
25-01-2021,store_9,item_28,11,47.53,0,0,1
26-01-2021,store_9,item_28,17,47.53,0,1,1
27-01-2021,store_9,item_28,20,47.53,0,2,1
28-01-2021,store_9,item_28,11,47.53,0,3,1
29-01-2021,store_9,item_28,16,47.53,0,4,1
30-01-2021,store_9,item_28,8,47.53,0,5,1
31-01-2021,store_9,item_28,18,38.02,1,6,1
01-01-2022,store_9,item_28,9,47.53,0,5,1
02-01-2022,store_9,item_28,12,47.53,0,6,1
03-01-2022,store_9,item_28,9,47.53,0,0,1
04-01-2022,store_9,item_28,20,47.53,0,1,1
05-01-2022,store_9,item_28,18,47.53,0,2,1
06-01-2022,store_9,item_28,18,47.53,0,3,1
07-01-2022,store_9,item_28,10,47.53,0,4,1
08-01-2022,store_9,item_28,14,38.02,1,5,1
09-01-2022,store_9,item_28,6,47.53,0,6,1
10-01-2022,store_9,item_28,16,47.53,0,0,1
11-01-2022,store_9,item_28,18,47.53,0,1,1
12-01-2022,store_9,item_28,20,47.53,0,2,1
13-01-2022,store_9,item_28,18,47.53,0,3,1
14-01-2022,store_9,item_28,15,47.53,0,4,1
15-01-2022,store_9,item_28,11,47.53,0,5,1
16-01-2022,store_9,item_28,12,47.53,0,6,1
17-01-2022,store_9,item_28,16,47.53,0,0,1
18-01-2022,store_9,item_28,14,47.53,0,1,1
19-01-2022,store_9,item_28,18,47.53,0,2,1
20-01-2022,store_9,item_28,27,38.02,1,3,1
21-01-2022,store_9,item_28,16,47.53,0,4,1
22-01-2022,store_9,item_28,16,47.53,0,5,1
23-01-2022,store_9,item_28,15,47.53,0,6,1
24-01-2022,store_9,item_28,21,47.53,0,0,1
25-01-2022,store_9,item_28,26,47.53,0,1,1
26-01-2022,store_9,item_28,24,47.53,0,2,1
27-01-2022,store_9,item_28,17,47.53,0,3,1
28-01-2022,store_9,item_28,23,47.53,0,4,1
29-01-2022,store_9,item_28,9,47.53,0,5,1
30-01-2022,store_9,item_28,13,47.53,0,6,1
31-01-2022,store_9,item_28,21,47.53,0,0,1
01-01-2023,store_9,item_28,12,47.53,0,6,1
02-01-2023,store_9,item_28,16,47.53,0,0,1
03-01-2023,store_9,item_28,22,47.53,0,1,1
04-01-2023,store_9,item_28,22,47.53,0,2,1
05-01-2023,store_9,item_28,22,47.53,0,3,1
06-01-2023,store_9,item_28,16,47.53,0,4,1
07-01-2023,store_9,item_28,19,47.53,0,5,1
08-01-2023,store_9,item_28,23,38.02,1,6,1
09-01-2023,store_9,item_28,22,47.53,0,0,1
10-01-2023,store_9,item_28,20,47.53,0,1,1
11-01-2023,store_9,item_28,16,47.53,0,2,1
12-01-2023,store_9,item_28,15,47.53,0,3,1
13-01-2023,store_9,item_28,22,38.02,1,4,1
14-01-2023,store_9,item_28,15,47.53,0,5,1
15-01-2023,store_9,item_28,23,38.02,1,6,1
16-01-2023,store_9,item_28,13,47.53,0,0,1
17-01-2023,store_9,item_28,21,47.53,0,1,1
18-01-2023,store_9,item_28,21,47.53,0,2,1
19-01-2023,store_9,item_28,17,47.53,0,3,1
20-01-2023,store_9,item_28,14,47.53,0,4,1
21-01-2023,store_9,item_28,11,47.53,0,5,1
22-01-2023,store_9,item_28,14,47.53,0,6,1
23-01-2023,store_9,item_28,12,47.53,0,0,1
24-01-2023,store_9,item_28,36,38.02,1,1,1
25-01-2023,store_9,item_28,21,47.53,0,2,1
26-01-2023,store_9,item_28,14,47.53,0,3,1
27-01-2023,store_9,item_28,15,47.53,0,4,1
28-01-2023,store_9,item_28,13,47.53,0,5,1
29-01-2023,store_9,item_28,16,47.53,0,6,1
30-01-2023,store_9,item_28,16,47.53,0,0,1
31-01-2023,store_9,item_28,25,47.53,0,1,1
01-01-2019,store_9,item_29,25,58.76,0,1,1
02-01-2019,store_9,item_29,40,47.0,1,2,1
03-01-2019,store_9,item_29,43,47.0,1,3,1
04-01-2019,store_9,item_29,26,58.76,0,4,1
05-01-2019,store_9,item_29,27,47.0,1,5,1
06-01-2019,store_9,item_29,23,58.76,0,6,1
07-01-2019,store_9,item_29,25,58.76,0,0,1
08-01-2019,store_9,item_29,21,58.76,0,1,1
09-01-2019,store_9,item_29,20,58.76,0,2,1
10-01-2019,store_9,item_29,25,58.76,0,3,1
11-01-2019,store_9,item_29,25,58.76,0,4,1
12-01-2019,store_9,item_29,17,58.76,0,5,1
13-01-2019,store_9,item_29,23,58.76,0,6,1
14-01-2019,store_9,item_29,29,58.76,0,0,1
15-01-2019,store_9,item_29,23,58.76,0,1,1
16-01-2019,store_9,item_29,32,58.76,0,2,1
17-01-2019,store_9,item_29,39,47.0,1,3,1
18-01-2019,store_9,item_29,21,58.76,0,4,1
19-01-2019,store_9,item_29,19,58.76,0,5,1
20-01-2019,store_9,item_29,22,58.76,0,6,1
21-01-2019,store_9,item_29,20,58.76,0,0,1
22-01-2019,store_9,item_29,32,58.76,0,1,1
23-01-2019,store_9,item_29,31,58.76,0,2,1
24-01-2019,store_9,item_29,28,58.76,0,3,1
25-01-2019,store_9,item_29,26,58.76,0,4,1
26-01-2019,store_9,item_29,19,58.76,0,5,1
27-01-2019,store_9,item_29,22,58.76,0,6,1
28-01-2019,store_9,item_29,37,47.0,1,0,1
29-01-2019,store_9,item_29,33,58.76,0,1,1
30-01-2019,store_9,item_29,24,58.76,0,2,1
31-01-2019,store_9,item_29,27,58.76,0,3,1
01-01-2020,store_9,item_29,27,58.76,0,2,1
02-01-2020,store_9,item_29,24,58.76,0,3,1
03-01-2020,store_9,item_29,24,58.76,0,4,1
04-01-2020,store_9,item_29,17,58.76,0,5,1
05-01-2020,store_9,item_29,27,58.76,0,6,1
06-01-2020,store_9,item_29,25,58.76,0,0,1
07-01-2020,store_9,item_29,25,58.76,0,1,1
08-01-2020,store_9,item_29,44,47.0,1,2,1
09-01-2020,store_9,item_29,28,58.76,0,3,1
10-01-2020,store_9,item_29,28,58.76,0,4,1
11-01-2020,store_9,item_29,19,58.76,0,5,1
12-01-2020,store_9,item_29,20,58.76,0,6,1
13-01-2020,store_9,item_29,26,58.76,0,0,1
14-01-2020,store_9,item_29,25,58.76,0,1,1
15-01-2020,store_9,item_29,30,58.76,0,2,1
16-01-2020,store_9,item_29,28,58.76,0,3,1
17-01-2020,store_9,item_29,26,58.76,0,4,1
18-01-2020,store_9,item_29,15,58.76,0,5,1
19-01-2020,store_9,item_29,20,58.76,0,6,1
20-01-2020,store_9,item_29,33,58.76,0,0,1
21-01-2020,store_9,item_29,29,58.76,0,1,1
22-01-2020,store_9,item_29,38,58.76,0,2,1
23-01-2020,store_9,item_29,29,58.76,0,3,1
24-01-2020,store_9,item_29,29,58.76,0,4,1
25-01-2020,store_9,item_29,21,58.76,0,5,1
26-01-2020,store_9,item_29,31,47.0,1,6,1
27-01-2020,store_9,item_29,23,58.76,0,0,1
28-01-2020,store_9,item_29,28,58.76,0,1,1
29-01-2020,store_9,item_29,33,58.76,0,2,1
30-01-2020,store_9,item_29,27,58.76,0,3,1
31-01-2020,store_9,item_29,24,58.76,0,4,1
01-01-2021,store_9,item_29,22,58.76,0,4,1
02-01-2021,store_9,item_29,26,47.0,1,5,1
03-01-2021,store_9,item_29,16,58.76,0,6,1
04-01-2021,store_9,item_29,27,58.76,0,0,1
05-01-2021,store_9,item_29,25,58.76,0,1,1
06-01-2021,store_9,item_29,29,58.76,0,2,1
07-01-2021,store_9,item_29,40,47.0,1,3,1
08-01-2021,store_9,item_29,29,58.76,0,4,1
09-01-2021,store_9,item_29,22,58.76,0,5,1
10-01-2021,store_9,item_29,22,58.76,0,6,1
11-01-2021,store_9,item_29,26,58.76,0,0,1
12-01-2021,store_9,item_29,30,58.76,0,1,1
13-01-2021,store_9,item_29,34,58.76,0,2,1
14-01-2021,store_9,item_29,30,58.76,0,3,1
15-01-2021,store_9,item_29,34,47.0,1,4,1
16-01-2021,store_9,item_29,27,58.76,0,5,1
17-01-2021,store_9,item_29,23,58.76,0,6,1
18-01-2021,store_9,item_29,25,58.76,0,0,1
19-01-2021,store_9,item_29,27,58.76,0,1,1
20-01-2021,store_9,item_29,32,58.76,0,2,1
21-01-2021,store_9,item_29,35,58.76,0,3,1
22-01-2021,store_9,item_29,27,58.76,0,4,1
23-01-2021,store_9,item_29,18,58.76,0,5,1
24-01-2021,store_9,item_29,26,58.76,0,6,1
25-01-2021,store_9,item_29,29,58.76,0,0,1
26-01-2021,store_9,item_29,32,58.76,0,1,1
27-01-2021,store_9,item_29,33,58.76,0,2,1
28-01-2021,store_9,item_29,26,58.76,0,3,1
29-01-2021,store_9,item_29,40,47.0,1,4,1
30-01-2021,store_9,item_29,26,58.76,0,5,1
31-01-2021,store_9,item_29,19,58.76,0,6,1
01-01-2022,store_9,item_29,21,58.76,0,5,1
02-01-2022,store_9,item_29,22,58.76,0,6,1
03-01-2022,store_9,item_29,23,58.76,0,0,1
04-01-2022,store_9,item_29,29,58.76,0,1,1
05-01-2022,store_9,item_29,26,58.76,0,2,1
06-01-2022,store_9,item_29,28,58.76,0,3,1
07-01-2022,store_9,item_29,24,58.76,0,4,1
08-01-2022,store_9,item_29,17,58.76,0,5,1
09-01-2022,store_9,item_29,24,58.76,0,6,1
10-01-2022,store_9,item_29,42,47.0,1,0,1
11-01-2022,store_9,item_29,27,58.76,0,1,1
12-01-2022,store_9,item_29,28,58.76,0,2,1
13-01-2022,store_9,item_29,31,58.76,0,3,1
14-01-2022,store_9,item_29,22,58.76,0,4,1
15-01-2022,store_9,item_29,19,58.76,0,5,1
16-01-2022,store_9,item_29,26,58.76,0,6,1
17-01-2022,store_9,item_29,28,58.76,0,0,1
18-01-2022,store_9,item_29,36,58.76,0,1,1
19-01-2022,store_9,item_29,33,58.76,0,2,1
20-01-2022,store_9,item_29,31,58.76,0,3,1
21-01-2022,store_9,item_29,28,58.76,0,4,1
22-01-2022,store_9,item_29,24,58.76,0,5,1
23-01-2022,store_9,item_29,39,47.0,1,6,1
24-01-2022,store_9,item_29,29,58.76,0,0,1
25-01-2022,store_9,item_29,38,47.0,1,1,1
26-01-2022,store_9,item_29,28,58.76,0,2,1
27-01-2022,store_9,item_29,30,58.76,0,3,1
28-01-2022,store_9,item_29,31,58.76,0,4,1
29-01-2022,store_9,item_29,28,58.76,0,5,1
30-01-2022,store_9,item_29,25,58.76,0,6,1
31-01-2022,store_9,item_29,44,47.0,1,0,1
01-01-2023,store_9,item_29,22,58.76,0,6,1
02-01-2023,store_9,item_29,30,58.76,0,0,1
03-01-2023,store_9,item_29,32,58.76,0,1,1
04-01-2023,store_9,item_29,37,58.76,0,2,1
05-01-2023,store_9,item_29,30,58.76,0,3,1
06-01-2023,store_9,item_29,20,58.76,0,4,1
07-01-2023,store_9,item_29,24,58.76,0,5,1
08-01-2023,store_9,item_29,22,58.76,0,6,1
09-01-2023,store_9,item_29,28,58.76,0,0,1
10-01-2023,store_9,item_29,45,47.0,1,1,1
11-01-2023,store_9,item_29,36,58.76,0,2,1
12-01-2023,store_9,item_29,45,47.0,1,3,1
13-01-2023,store_9,item_29,21,58.76,0,4,1
14-01-2023,store_9,item_29,20,58.76,0,5,1
15-01-2023,store_9,item_29,24,58.76,0,6,1
16-01-2023,store_9,item_29,30,58.76,0,0,1
17-01-2023,store_9,item_29,33,58.76,0,1,1
18-01-2023,store_9,item_29,38,58.76,0,2,1
19-01-2023,store_9,item_29,36,58.76,0,3,1
20-01-2023,store_9,item_29,25,58.76,0,4,1
21-01-2023,store_9,item_29,17,58.76,0,5,1
22-01-2023,store_9,item_29,24,58.76,0,6,1
23-01-2023,store_9,item_29,30,58.76,0,0,1
24-01-2023,store_9,item_29,36,58.76,0,1,1
25-01-2023,store_9,item_29,37,58.76,0,2,1
26-01-2023,store_9,item_29,37,58.76,0,3,1
27-01-2023,store_9,item_29,33,58.76,0,4,1
28-01-2023,store_9,item_29,26,58.76,0,5,1
29-01-2023,store_9,item_29,27,58.76,0,6,1
30-01-2023,store_9,item_29,28,58.76,0,0,1
31-01-2023,store_9,item_29,34,58.76,0,1,1
01-01-2019,store_9,item_30,17,25.37,0,1,1
02-01-2019,store_9,item_30,19,25.37,0,2,1
03-01-2019,store_9,item_30,26,20.3,1,3,1
04-01-2019,store_9,item_30,19,20.3,1,4,1
05-01-2019,store_9,item_30,14,20.3,1,5,1
06-01-2019,store_9,item_30,12,25.37,0,6,1
07-01-2019,store_9,item_30,11,25.37,0,0,1
08-01-2019,store_9,item_30,28,20.3,1,1,1
09-01-2019,store_9,item_30,18,25.37,0,2,1
10-01-2019,store_9,item_30,12,25.37,0,3,1
11-01-2019,store_9,item_30,10,25.37,0,4,1
